,School,Major,Batch,Sem1_courses,Sem1_grades,Sem2_courses,Sem2_grades,Sem3_courses,Sem3_grades,Sem4_courses,Sem4_grades,Sem5_courses,Sem5_grades,Sem6_courses,Sem6_grades,Sem7_courses,Sem7_grades,Sem8_courses,Sem8_grades
1092,School of Humanities & Soc Sci,SOC,2017,"['CCC302', 'CCC822']","['B-', 'B-']","['HIS103', 'CCC704', 'CCC312']","['B-', 'B', 'B']",,,,,,,,,,,,
1093,School of Natural Sciences,CHY,2017,"['MAT103', 'CCC704']","['C', 'B']","['PHY104', 'MAT104', 'CCC402', 'CCC115', 'BIO113']","['B-', 'B-', 'A-', 'B-', 'B-']",,,,,,,,,,,,
1094,School of Engineering,EED,2017,"['MAT103', 'CCC704']","['B', 'B']","['CCC319', 'MAT104', 'CCC628']","['A', 'B', 'B-']",,,,,,,,,,,,
1095,School of Engineering,MED,2017,"['MAT103', 'CCC704']","['A', 'A']","['CCC402', 'MAT104', 'CCC302', 'PHY102']","['A', 'B', 'A-', 'C-']",,,,,,,,,,,,
1096,School of Engineering,MED,2017,"['MAT103', 'CCC704']","['C', 'B']","['CCC402', 'CCC625', 'MAT104', 'PHY102']","['B', 'B-', 'B-', 'C']",,,,,,,,,,,,
1097,School of Engineering,EED,2017,"['MAT103', 'MED104', 'CCC704', 'MED105']","['C', 'A-', 'A', 'C']","['MAT104', 'CCC628', 'MED101', 'CCC414', 'CCC402']","['A-', 'A', 'A', 'A-', 'A']",,,,,,,,,,,,
1098,School of Engineering,ECE,2017,"['CCC704', 'MAT103']","['A-', 'B-']","['CCC302', 'CCC402', 'MAT104']","['A', 'A', 'A-']",,,,,,,,,,,,
1099,School of Engineering,CHD,2017,"['CCC407', 'CCC415', 'MAT103', 'CHY111', 'MED104', 'CCC302']","['A-', 'B-', 'B-', 'B', 'A-', 'B-']","['MAT104', 'CCC704']","['B-', 'A']",,,,,,,,,,,,
1100,School of Engineering,CSD,2017,"['MAT103', 'CCC704']","['B', 'B']","['CCC628', 'CCC414', 'MAT104']","['B', 'B', 'B']",,,,,,,,,,,,
1101,School of Engineering,EED,2017,"['CCC704', 'MAT103']","['B-', 'B-']","['MAT104', 'CCC402', 'CCC414']","['B', 'A-', 'A']",,,,,,,,,,,,
1102,School of Mgnt & Entrepre,BMS,2017,"['STM103', 'OHM103', 'CCC101', 'CCC626', 'CCC805', 'CCC412', 'DOM103']","['B', 'B', 'A-', 'B-', 'B', 'C', 'D']","['CCC224', 'CCC704', 'MGT102', 'MKT201', 'ISM101', 'MEC102']","['B', 'B-', 'B', 'C-', 'B-', 'B-']",,,,,,,,,,,,
1103,School of Engineering,EED,2017,"['MAT103', 'CCC704']","['C', 'B-']","['CCC402', 'CCC330', 'MAT104', 'CCC414', 'CCC629']","['B-', 'C', 'B', 'B', 'B']",,,,,,,,,,,,
1104,School of Engineering,CED,2017,"['MAT103', 'MED104', 'CCC302']","['B-', 'C-', 'A-']","['MAT104', 'CCC402', 'CCC704', 'CCC801']","['A-', 'B-', 'A', 'A-']",,,,,,,,,,,,
1105,School of Engineering,ECE,2017,"['CCC704', 'MAT103']","['B-', 'B']","['CCC302', 'CCC402', 'CCC821', 'CCC414', 'MAT104']","['A-', 'B', 'B', 'B', 'A']",,,,,,,,,,,,
1106,School of Natural Sciences,BIO,2017,['CCC302'],['B'],"['CCC704', 'CHY122']","['A-', 'B-']",,,,,,,,,,,,
1107,School of Natural Sciences,CHY,2017,"['PHY101', 'CCC704', 'MAT103', 'EED103', 'CSD101']","['B-', 'A-', 'B', 'C', 'C']","['BIO113', 'MAT104', 'PHY102']","['C-', 'B-', 'B']",,,,,,,,,,,,
1108,School of Mgnt & Entrepre,BMS,2017,"['CCC625', 'DOM103', 'CCC101', 'STM103', 'CCC805', 'OHM103']","['B', 'C', 'B', 'B', 'A-', 'A-']","['CCC704', 'BIO307', 'MGT102', 'MEC102', 'CCC402', 'ISM101', 'CCC311']","['A', 'B', 'B', 'B', 'B', 'B', 'B']",,,,,,,,,,,,
1109,School of Natural Sciences,BIO,2017,"['CCC412', 'CCC302']","['A', 'A-']","['CHY122', 'CCC229', 'CCC704']","['A', 'A', 'A']",,,,,,,,,,,,
1110,School of Humanities & Soc Sci,ECO,2017,"['CCC302', 'CCC801']","['F', 'B-']",['CCC704'],['A'],,,,,,,,,,,,
1111,School of Humanities & Soc Sci,HIS,2017,['CCC302'],['A-'],"['SOC103', 'CCC704']","['A-', 'B-']",,,,,,,,,,,,
1112,School of Engineering,CHD,2017,"['MAT103', 'CHY111', 'CCC415', 'CCC407', 'CCC302', 'MED104']","['B', 'A', 'A-', 'A', 'A-', 'A']","['MAT104', 'CCC704']","['B-', 'A-']",,,,,,,,,,,,
1113,School of Humanities & Soc Sci,SOC,2017,"['CCC302', 'CCC407']","['A-', 'B']","['BIO307', 'CCC704']","['A-', 'B']",,,,,,,,,,,,
1114,School of Mgnt & Entrepre,BMS,2017,"['DOM103', 'STM103', 'CCC805', 'OHM103', 'CCC101', 'CCC412']","['B-', 'B', 'B', 'B-', 'A-', 'B']","['MEC102', 'CCC704', 'MKT201', 'ISM101', 'MGT102']","['B', 'B', 'C', 'B-', 'B']",,,,,,,,,,,,
1115,School of Natural Sciences,PHY,2017,"['CCC627', 'CCC101']","['B', 'A']","['CCC704', 'MAT184']","['B', 'B']",,,,,,,,,,,,
1116,School of Engineering,MED,2017,"['MAT103', 'CCC704']","['B-', 'B']","['CCC302', 'PHY102', 'CCC805', 'CCC821', 'MAT104', 'CCC801']","['A-', 'B', 'A', 'B', 'B', 'A']",,,,,,,,,,,,
1117,School of Engineering,CED,2017,"['CCC302', 'MED104', 'MAT103', 'CCC710']","['B', 'C', 'C', 'B']","['CCC704', 'MAT104', 'CCC414']","['A-', 'A-', 'A-']",,,,,,,,,,,,
1118,School of Natural Sciences,PHY,2017,"['CCC101', 'CCC302', 'CCC407']","['A', 'A-', 'B']","['MAT184', 'MAT160', 'CCC704']","['B', 'B', 'A']",,,,,,,,,,,,
1119,School of Engineering,ECE,2017,"['MAT103', 'CCC704']","['A', 'A-']","['CCC302', 'CCC414', 'CCC402', 'MAT104', 'CCC628']","['A-', 'B', 'A-', 'A-', 'B']",,,,,,,,,,,,
1120,School of Humanities & Soc Sci,SOC,2017,"['CCC302', 'CCC407']","['B', 'B']",['CCC704'],['A-'],,,,,,,,,,,,
1121,School of Engineering,ECE,2017,"['CCC704', 'MAT103', 'CCC302']","['B-', 'B-', 'B-']","['CCC402', 'CCC628', 'CCC821', 'MAT104']","['A-', 'A', 'A', 'B']",,,,,,,,,,,,
1122,School of Natural Sciences,PHY,2017,"['CCC101', 'CCC412']","['A', 'A']","['CCC704', 'MAT110', 'MAT184']","['A-', 'A', 'A']",,,,,,,,,,,,
1123,School of Natural Sciences,BIO,2017,['CCC302'],['B'],"['CHY122', 'CCC704', 'CCC409']","['C-', 'B', 'A-']",,,,,,,,,,,,
1124,School of Engineering,MED,2017,"['CCC704', 'MAT103']","['B', 'C']","['MAT104', 'CCC402', 'CCC628', 'PHY102']","['A', 'A-', 'B-', 'B-']",,,,,,,,,,,,
1125,School of Engineering,MED,2017,"['CCC704', 'MAT103']","['A-', 'B']","['CCC302', 'PHY102', 'CCC215', 'MAT104']","['A-', 'A', 'C-', 'A']",,,,,,,,,,,,
1126,School of Engineering,MED,2017,"['MAT103', 'CCC704', 'CCC624']","['A-', 'A-', 'A-']","['CCC302', 'CCC628', 'PHY102', 'CCC402', 'MAT104']","['A-', 'B', 'B', 'B', 'A-']",,,,,,,,,,,,
1127,School of Engineering,CED,2017,"['CCC626', 'MAT103', 'EED103', 'CCC704']","['B-', 'B', 'A', 'B']","['MAT104', 'CCC402', 'CCC625', 'EED102', 'CCC821', 'CSD201']","['A', 'A-', 'B', 'A', 'A-', 'B-']",,,,,,,,,,,,
1128,School of Engineering,CSD,2017,"['MAT103', 'CCC704']","['A', 'B']","['CCC625', 'CCC414', 'MAT104', 'CCC821', 'CCC628']","['B-', 'A-', 'A', 'A', 'A']",,,,,,,,,,,,
1129,School of Humanities & Soc Sci,ENG,2017,"['CCC302', 'CCC627']","['B', 'B-']","['CCC704', 'CCC409']","['B-', 'F']",,,,,,,,,,,,
1130,School of Mgnt & Entrepre,BMS,2017,"['OHM103', 'STM103', 'CCC101', 'CCC805', 'DOM103', 'CCC626']","['A', 'A-', 'B', 'A-', 'B-', 'B']","['MEC102', 'CCC312', 'ISM101', 'CCC704', 'CCC311', 'MKT201', 'MGT102']","['B-', 'A', 'C', 'A-', 'A', 'C', 'A']",,,,,,,,,,,,
1131,School of Engineering,EED,2017,"['MAT103', 'CCC704']","['C', 'B']","['CCC302', 'MAT104', 'CCC312', 'CCC319']","['A-', 'C', 'B', 'A-']",,,,,,,,,,,,
1132,School of Engineering,CSD,2017,"['CCC704', 'MAT103']","['B', 'B']","['CCC402', 'CCC103', 'CCC302', 'CCC628', 'MAT104']","['B', 'A', 'A-', 'B', 'A-']",,,,,,,,,,,,
1133,School of Humanities & Soc Sci,ENG,2017,"['CCC822', 'DOM103', 'CCC302']","['A-', 'D', 'A']","['CCC704', 'HIS103']","['B', 'C']",,,,,,,,,,,,
1134,School of Engineering,CSD,2017,"['CCC302', 'MAT103', 'CCC704']","['A-', 'B', 'B']","['CCC402', 'MAT104', 'CCC330', 'CCC628']","['B', 'B', 'B-', 'A-']",,,,,,,,,,,,
1135,School of Engineering,CHD,2017,"['CCC302', 'CCC407', 'CCC415', 'CHY111', 'MED104', 'MAT103']","['B', 'B', 'B', 'B-', 'A', 'C-']","['CCC704', 'MAT104']","['B', 'B-']",,,,,,,,,,,,
1136,School of Engineering,EED,2017,"['MAT103', 'CCC704']","['C-', 'B']","['CCC319', 'CCC312', 'MAT104', 'CCC103', 'CCC302']","['A', 'A-', 'A', 'A', 'B']",,,,,,,,,,,,
1137,School of Engineering,ECE,2017,"['CCC704', 'MAT103']","['B', 'B']","['MAT104', 'CCC628', 'CCC402']","['B', 'B', 'B-']",,,,,,,,,,,,
1138,School of Engineering,ECE,2017,"['CCC704', 'MAT103']","['B', 'B']","['CCC801', 'CCC402', 'MAT104', 'CCC302']","['A-', 'A-', 'A-', 'A-']",,,,,,,,,,,,
1139,School of Engineering,MED,2017,"['MAT103', 'CCC704']","['C-', 'A-']","['PHY102', 'CCC512', 'CCC402', 'MAT104', 'CCC302']","['C-', 'B', 'A-', 'B-', 'A']",,,,,,,,,,,,
1140,School of Natural Sciences,CHY,2017,"['CCC704', 'MAT103']","['B-', 'D']","['CCC302', 'MAT104', 'PHY104', 'BIO113']","['A-', 'C-', 'D', 'C-']",,,,,,,,,,,,
1141,School of Engineering,MED,2017,"['CCC704', 'MAT103']","['B-', 'B-']","['PHY102', 'CCC215', 'MAT104', 'CCC628']","['A-', 'C', 'A-', 'A-']",,,,,,,,,,,,
1142,School of Engineering,CED,2017,"['CCC704', 'MAT103', 'CCC624', 'MED104']","['B', 'B-', 'B', 'B-']","['CCC402', 'MAT104', 'CCC319', 'CCC414', 'CCC620']","['A-', 'B-', 'A-', 'A-', 'B']",,,,,,,,,,,,
1143,School of Natural Sciences,BIO,2017,['CCC302'],['A-'],"['CCC704', 'CHY122']","['B', 'A']",,,,,,,,,,,,
1144,School of Natural Sciences,PHY,2017,"['MAT103', 'CCC704', 'CCC626']","['C', 'B-', 'C']","['CHY142', 'CCC227', 'CCC402', 'CHY122', 'MAT104']","['B', 'B-', 'A-', 'B-', 'C']",,,,,,,,,,,,
1145,School of Engineering,CSD,2017,"['CCC624', 'CCC704', 'MAT103', 'CCC312']","['A', 'A', 'A', 'A']","['MAT104', 'CCC821', 'CCC805', 'CCC628', 'ECO101']","['A', 'A', 'A-', 'A-', 'A']",,,,,,,,,,,,
1146,School of Natural Sciences,PHY,2017,"['ENG141', 'CCC704']","['B', 'B']","['CHY122', 'CCC227', 'CHY142']","['B', 'A-', 'A-']",,,,,,,,,,,,
1147,School of Natural Sciences,PHY,2017,"['CCC114', 'CCC624', 'CCC101']","['C', 'A-', 'B']","['IRG204', 'CCC704']","['A', 'B']",,,,,,,,,,,,
1148,School of Engineering,ECE,2017,"['CCC704', 'MAT103']","['B-', 'B']","['MAT104', 'CCC302', 'CCC402']","['C', 'A-', 'B']",,,,,,,,,,,,
1149,School of Engineering,EED,2017,"['CCC704', 'MAT103']","['B', 'C-']","['CCC330', 'CCC402', 'MAT104']","['B', 'C', 'B-']",,,,,,,,,,,,
1150,School of Humanities & Soc Sci,ENG,2017,"['CCC822', 'CCC302']","['A-', 'A']","['CCC704', 'BIO307', 'HIS103']","['A-', 'B-', 'B']",,,,,,,,,,,,
1151,School of Engineering,ECE,2017,"['CCC704', 'MAT103']","['B', 'B']","['CCC302', 'MAT104', 'CCC402']","['A-', 'B', 'B']",,,,,,,,,,,,
1152,School of Engineering,ECE,2017,"['CCC704', 'CCC626', 'MAT103']","['B', 'B-', 'B-']","['CCC414', 'MAT104', 'CCC628', 'CCC402']","['B', 'B', 'B', 'B']",,,,,,,,,,,,
1153,School of Humanities & Soc Sci,ENG,2017,"['CCC302', 'CCC627']","['B', 'B']","['CCC704', 'SOC221', 'CCC805', 'HIS210', 'CCC224']","['B', 'A-', 'C-', 'D', 'B']",,,,,,,,,,,,
1154,School of Humanities & Soc Sci,ENG,2017,"['CCC627', 'CCC302', 'HIS101']","['B-', 'B', 'B-']","['CCC704', 'SOC221']","['B-', 'B']",,,,,,,,,,,,
1155,School of Humanities & Soc Sci,HIS,2017,['CCC302'],['B'],['CCC704'],['B-'],,,,,,,,,,,,
1156,School of Humanities & Soc Sci,ECO,2017,"['CCC412', 'CCC801']","['B', 'B-']","['SOC216', 'CCC704', 'CCC805', 'FAC202']","['B-', 'B-', 'C-', 'D']",,,,,,,,,,,,
1157,School of Engineering,MED,2017,"['CCC704', 'MAT103']","['B', 'B']","['CCC402', 'PHY102', 'MAT104', 'CCC628']","['A-', 'B', 'B', 'B-']",,,,,,,,,,,,
1158,School of Natural Sciences,BIO,2017,['CCC302'],['A'],"['CCC704', 'CHY122', 'CCC312']","['A-', 'A-', 'A']",,,,,,,,,,,,
1159,School of Humanities & Soc Sci,ECO,2017,"['CCC801', 'CCC415']","['B-', 'C']","['HIS103', 'IRG207', 'CCC704']","['B', 'C', 'B']",,,,,,,,,,,,
1160,School of Humanities & Soc Sci,ECO,2017,"['CCC801', 'CCC415']","['B-', 'F']","['HIS103', 'CCC704']","['C', 'B']",,,,,,,,,,,,
1161,School of Engineering,ECE,2017,"['CCC704', 'MAT103']","['B', 'A']","['MAT104', 'CCC801', 'CCC625', 'CCC402', 'CCC302']","['A', 'A-', 'B-', 'A-', 'A']",,,,,,,,,,,,
1162,School of Engineering,CSD,2017,"['MAT103', 'CCC704']","['B', 'A-']","['CCC414', 'CCC402', 'MAT104', 'CCC302']","['A', 'A', 'A', 'A-']",,,,,,,,,,,,
1163,School of Engineering,EED,2017,"['CCC704', 'MAT103']","['B-', 'C']","['CCC402', 'CCC414', 'MAT104', 'CCC821']","['B', 'A-', 'B', 'A-']",,,,,,,,,,,,
1164,School of Humanities & Soc Sci,ENG,2017,"['HIS101', 'CCC822', 'CCC302']","['B-', 'A-', 'A-']","['BIO309', 'CCC704']","['B', 'B']",,,,,,,,,,,,
1165,School of Humanities & Soc Sci,ENG,2017,"['CCC822', 'CCC302', 'HIS101']","['B', 'A', 'A-']","['CCC704', 'HIS103']","['A', 'A']",,,,,,,,,,,,
1166,School of Engineering,EED,2017,"['MAT103', 'CCC704']","['C-', 'B']","['CCC628', 'CCC402', 'MAT104', 'CCC602', 'CCC414']","['B-', 'A-', 'B', 'B', 'A-']",,,,,,,,,,,,
1167,School of Natural Sciences,MAT,2017,"['CCC801', 'CCC415']","['B', 'A']","['CCC704', 'ECO101']","['A', 'B']",,,,,,,,,,,,
1168,School of Natural Sciences,MAT,2017,['CCC801'],['B-'],['CCC704'],['A-'],,,,,,,,,,,,
1169,School of Engineering,EED,2017,"['MAT103', 'CCC704']","['B', 'B-']","['CCC625', 'CCC402', 'MAT104']","['A-', 'A', 'A-']",,,,,,,,,,,,
1170,School of Humanities & Soc Sci,ENG,2017,"['CCC302', 'HIS101', 'CCC415']","['A', 'A', 'C']","['CCC516', 'CCC502', 'CCC704', 'CSD101']","['A-', 'B', 'B', 'A']",,,,,,,,,,,,
1171,School of Natural Sciences,PHY,2017,"['CCC627', 'CCC101']","['A-', 'A']","['CCC704', 'MAT184']","['A-', 'B']",,,,,,,,,,,,
1172,School of Engineering,CHD,2017,"['CCC415', 'MAT103', 'CCC407', 'CHY111', 'CCC302', 'MED104']","['A', 'C-', 'B', 'B', 'A-', 'B']","['MAT104', 'CCC704']","['B-', 'B-']",,,,,,,,,,,,
1173,School of Engineering,CSD,2017,"['CCC704', 'MAT103']","['B', 'B']","['CCC628', 'MAT104']","['A', 'A-']",,,,,,,,,,,,
1174,School of Natural Sciences,PHY,2017,"['CCC407', 'CCC101']","['B', 'A-']","['CCC704', 'MAT160', 'CCC302']","['B', 'C', 'A']",,,,,,,,,,,,
1175,School of Engineering,EED,2017,"['MAT103', 'CCC704']","['B', 'B']","['CCC414', 'CCC625', 'CCC402', 'CCC312', 'MAT104', 'CCC801']","['B', 'C', 'A', 'B', 'A-', 'A-']",,,,,,,,,,,,
1176,School of Engineering,CSD,2017,"['CCC704', 'MAT103']","['B', 'A']","['MAT104', 'CCC302', 'CCC402', 'CCC414']","['B', 'A', 'A-', 'A']",,,,,,,,,,,,
1177,School of Engineering,ECE,2017,"['MAT103', 'CCC626', 'CCC704']","['B-', 'B-', 'B']","['CCC628', 'MAT104', 'CCC215']","['A-', 'B', 'C']",,,,,,,,,,,,
1178,School of Natural Sciences,CHY,2017,"['MAT103', 'CCC407', 'CCC704']","['D', 'A', 'B']","['CCC402', 'PHY104', 'MAT104', 'BIO310', 'CCC103']","['A', 'D', 'C-', 'C-', 'B']",,,,,,,,,,,,
1179,School of Engineering,MED,2017,"['CCC704', 'CCC407', 'MAT103']","['A-', 'B', 'A-']","['PHY102', 'MAT104', 'CCC402']","['B', 'A-', 'B-']",,,,,,,,,,,,
1180,School of Engineering,EED,2017,"['CCC704', 'MAT103']","['B-', 'C']","['MAT104', 'CCC602', 'CCC801', 'CCC302']","['A-', 'B', 'A', 'A']",,,,,,,,,,,,
1181,School of Engineering,CSD,2017,"['CCC407', 'MAT103', 'CCC704']","['A', 'A', 'A']","['CCC402', 'MAT104', 'CCC302', 'CCC821', 'CCC414']","['A', 'A', 'A', 'A-', 'A']",,,,,,,,,,,,
1182,School of Engineering,ECE,2017,"['CCC704', 'MAT103']","['B', 'B']","['CCC821', 'CCC402', 'CCC628', 'MAT104']","['A-', 'A-', 'B', 'A-']",,,,,,,,,,,,
1183,School of Humanities & Soc Sci,ENG,2017,"['CCC302', 'CCC627', 'HIS101']","['B-', 'B', 'C']","['CCC704', 'HIS103']","['B', 'B-']",,,,,,,,,,,,
1184,School of Mgnt & Entrepre,BMS,2017,"['CCC805', 'CCC319', 'DOM103', 'STM103', 'CCC412', 'CCC101', 'OHM103']","['B', 'A-', 'A', 'A', 'A', 'A', 'A']","['CCC704', 'ISM101', 'MGT102', 'BIO307', 'CCC409', 'MEC102', 'CCC402']","['A', 'A', 'A', 'A', 'A', 'A-', 'A']",,,,,,,,,,,,
1185,School of Natural Sciences,BIO,2017,['CCC302'],['A'],"['CCC704', 'CHY122']","['B-', 'C-']",,,,,,,,,,,,
1186,School of Humanities & Soc Sci,SOC,2017,"['CCC312', 'CCC627', 'ENG141', 'CCC302', 'HIS101']","['B', 'B', 'B', 'A-', 'A-']","['HIS210', 'CCC704', 'ENG143', 'CCC224', 'ENG142']","['C-', 'A-', 'A-', 'A-', 'B']",,,,,,,,,,,,
1187,School of Engineering,MED,2017,"['MAT103', 'CCC704']","['A-', 'B']","['CCC402', 'PHY102', 'CCC409', 'CCC628', 'MAT104']","['A-', 'A-', 'B', 'A-', 'A']",,,,,,,,,,,,
1188,School of Engineering,CSD,2017,"['CCC704', 'MAT103']","['B', 'A-']","['MAT104', 'CCC302', 'CCC414', 'CCC821', 'CCC402']","['A', 'A', 'A', 'A-', 'A-']",,,,,,,,,,,,
1189,School of Humanities & Soc Sci,ENG,2017,"['CCC302', 'HIS101', 'CCC114']","['A-', 'A', 'B']","['CCC704', 'ECO101', 'MEC102']","['A', 'C', 'B']",,,,,,,,,,,,
1190,School of Engineering,CSD,2017,"['CCC704', 'MAT103']","['A-', 'A']","['MAT104', 'CCC302', 'CCC414', 'CCC103']","['A', 'A-', 'A', 'A']",,,,,,,,,,,,
1191,School of Humanities & Soc Sci,ECO,2017,"['CCC627', 'CCC801']","['B', 'A-']","['CCC704', 'FAC202', 'CCC402']","['A', 'A-', 'A']",,,,,,,,,,,,
1192,School of Engineering,CHD,2017,"['CCC415', 'MED104', 'CCC302', 'CCC407', 'CHY111', 'MAT103']","['A-', 'A-', 'A-', 'A', 'A', 'A']","['CCC704', 'MAT104']","['A', 'A-']",,,,,,,,,,,,
1193,School of Engineering,ECE,2017,"['CCC626', 'MAT103', 'CCC704']","['B-', 'B', 'B']","['CCC402', 'MAT104', 'CCC821']","['A-', 'B', 'B']",,,,,,,,,,,,
1194,School of Mgnt & Entrepre,BMS,2017,"['CCC805', 'CCC626', 'STM103', 'CCC101', 'CCC412', 'DOM103', 'OHM103']","['A-', 'B-', 'A-', 'A-', 'A', 'B-', 'B']","['CCC704', 'ISM101', 'CCC224', 'MGT102', 'MEC102', 'MKT201']","['A-', 'C', 'B', 'A', 'B', 'B']",,,,,,,,,,,,
1195,School of Engineering,CSD,2017,"['CCC330', 'MAT103', 'CCC704']","['A', 'B-', 'B-']","['CCC628', 'CCC805', 'ENG142', 'MAT104']","['A', 'B', 'A', 'B']",,,,,,,,,,,,
1196,School of Engineering,CSD,2017,"['CCC704', 'CCC302', 'MAT103']","['B', 'A', 'B']","['CCC628', 'MAT104', 'CCC821', 'CCC805']","['A-', 'A-', 'B-', 'A']",,,,,,,,,,,,
1197,School of Humanities & Soc Sci,ECO,2017,"['CCC801', 'CCC302']","['B-', 'A']","['IRG207', 'CCC330', 'CCC312', 'CCC704']","['A-', 'A-', 'A-', 'A']",,,,,,,,,,,,
1198,School of Engineering,MED,2017,"['CCC704', 'MAT103']","['A-', 'A']","['MAT104', 'PHY102', 'CCC628', 'CCC403']","['A', 'A', 'B', 'A-']",,,,,,,,,,,,
1199,School of Humanities & Soc Sci,ECO,2017,"['CCC319', 'CCC801', 'CCC626']","['A', 'C', 'B-']","['IRG202', 'CCC103', 'CCC302', 'CCC704']","['B-', 'A-', 'A-', 'A-']",,,,,,,,,,,,
1200,School of Mgnt & Entrepre,BMS,2017,"['OHM103', 'CCC101', 'DOM103', 'CCC412', 'CCC805', 'STM103']","['A-', 'B', 'C', 'C', 'C', 'B']","['MEC102', 'MKT201', 'ISM101', 'MGT102', 'CCC704']","['C-', 'C', 'B-', 'B', 'A-']",,,,,,,,,,,,
1201,School of Engineering,ECE,2017,"['CCC704', 'MAT103']","['B', 'B']","['MAT104', 'CCC628', 'CCC402']","['A', 'B-', 'B']",,,,,,,,,,,,
1202,School of Engineering,ECE,2017,"['CCC704', 'MAT103']","['B', 'B']","['MAT104', 'CCC628', 'CCC414', 'CCC821', 'CCC625']","['A-', 'B', 'B', 'A-', 'C']",,,,,,,,,,,,
1203,School of Humanities & Soc Sci,HIS,2017,['CCC302'],['A-'],"['CCC704', 'CCC311', 'SOC103']","['B-', 'B', 'A-']",,,,,,,,,,,,
1204,School of Engineering,MED,2017,"['MAT103', 'CCC704']","['A-', 'B-']","['CCC801', 'MAT104', 'CCC302', 'PHY102']","['A-', 'A-', 'B', 'B']",,,,,,,,,,,,
1205,School of Engineering,CSD,2017,"['CCC704', 'MAT103']","['B', 'A']","['CCC302', 'CCC402', 'MAT104']","['A-', 'A-', 'A-']",,,,,,,,,,,,
1206,School of Humanities & Soc Sci,HIS,2017,"['CCC228', 'CCC302']","['F', 'B']","['CCC704', 'CCC330', 'SOC321', 'CCC229']","['B-', 'B', 'B', 'B-']",,,,,,,,,,,,
1207,School of Humanities & Soc Sci,ENG,2017,"['CCC302', 'HIS101']","['B', 'C-']",['CCC704'],['C-'],,,,,,,,,,,,
1208,School of Mgnt & Entrepre,BMS,2017,"['OHM103', 'CCC101', 'CCC626', 'DOM103', 'CCC801', 'CCC805', 'STM103']","['A', 'B', 'B-', 'B', 'B', 'B', 'B']","['CCC402', 'ISM101', 'CCC331', 'CCC704', 'MAT084', 'MGT102', 'MEC102']","['A-', 'A', 'A-', 'A', 'A', 'A-', 'B']",,,,,,,,,,,,
1209,School of Humanities & Soc Sci,ECO,2017,"['CCC412', 'CCC801']","['B-', 'A-']",['CCC704'],['B-'],,,,,,,,,,,,
1210,School of Humanities & Soc Sci,ECO,2017,"['CCC801', 'CCC114']","['B', 'A']","['HIS103', 'IRG207', 'CCC704', 'CCC402']","['A', 'A-', 'A', 'A']",,,,,,,,,,,,
1211,School of Engineering,ECE,2017,"['CCC704', 'MAT103']","['A-', 'A']","['MAT104', 'CCC801', 'CCC302', 'CCC402', 'CCC821']","['A', 'A-', 'B', 'A', 'A-']",,,,,,,,,,,,
1212,School of Natural Sciences,PHY,2017,"['CCC327', 'CCC101']","['A', 'B']","['CCC227', 'CCC704', 'MED101', 'MAT110']","['A-', 'B', 'A-', 'D']",,,,,,,,,,,,
1213,School of Engineering,ECE,2017,"['CCC704', 'MAT103', 'CCC302']","['B', 'B-', 'A']","['CCC629', 'CCC628', 'CCC414', 'CCC402', 'MAT104']","['A-', 'A', 'A-', 'A', 'A-']",,,,,,,,,,,,
1214,School of Humanities & Soc Sci,ENG,2017,"['CCC627', 'HIS101', 'CCC302']","['B-', 'C', 'A-']","['CCC704', 'CCC402', 'HIS103']","['B-', 'B', 'C']",,,,,,,,,,,,
1215,School of Engineering,CSD,2017,"['MAT103', 'CCC704']","['A-', 'B']","['CCC330', 'CCC402', 'CCC628', 'CCC602', 'MAT104', 'CCC801']","['A-', 'A', 'B', 'B-', 'A-', 'B']",,,,,,,,,,,,
1216,School of Engineering,CSD,2017,"['MAT103', 'CCC704']","['B-', 'B']","['CCC402', 'CCC414', 'CCC625', 'MAT104', 'CCC512']","['A-', 'A', 'B', 'B', 'C-']",,,,,,,,,,,,
1217,School of Natural Sciences,MAT,2017,"['CCC627', 'CCC801']","['B-', 'A-']","['CCC704', 'CHD262', 'ADP101']","['B', 'B-', 'B']",,,,,,,,,,,,
1218,School of Engineering,MED,2017,"['MAT103', 'CCC624', 'CCC704']","['B', 'A-', 'B-']","['MAT104', 'CCC302', 'PHY102', 'CCC402', 'CCC628']","['B-', 'A-', 'B', 'A-', 'B-']",,,,,,,,,,,,
1219,School of Mgnt & Entrepre,BMS,2017,"['CCC302', 'STM103', 'CCC101', 'CCC805', 'DOM103', 'OHM103']","['A', 'A-', 'B', 'A-', 'A', 'A']","['MGT102', 'MEC102', 'BIO307', 'ISM101', 'CCC704']","['B', 'A-', 'A-', 'A-', 'A-']",,,,,,,,,,,,
1220,School of Humanities & Soc Sci,SOC,2017,"['CCC302', 'CCC822']","['A-', 'B-']","['CCC331', 'CCC224', 'CCC704']","['B-', 'B', 'C']",,,,,,,,,,,,
1221,School of Engineering,ECE,2017,"['CCC704', 'MAT103']","['B', 'B']","['MAT104', 'CCC602', 'CCC402', 'CCC302']","['B', 'B', 'B', 'A-']",,,,,,,,,,,,
1222,School of Natural Sciences,MAT,2017,['CCC801'],['B-'],['CCC704'],['B'],,,,,,,,,,,,
1223,School of Engineering,ECE,2017,"['CCC704', 'MAT103']","['B', 'B']","['CCC402', 'CCC302', 'MAT104', 'CCC414', 'CCC625']","['A', 'A-', 'A-', 'A-', 'B-']",,,,,,,,,,,,
